customer_id,ad_type,ad_medium,ad_response,items_purchased,drinks_purchased
6552,DISCOUNT-50%,15 sec YouTube ad,True,"['soft taco', 'cheesy gordita crunch']","['baja blast', 'baja blast']"
2102,DISCOUNT-50%,15 sec YouTube ad,False,"['cravings box', 'cheesy bean and rice burrito']","['gatorade', 'mug root beer']"
3466,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,Static Facebook ad,False,['beefy 5 layer burrito'],['pepsi']
5440,DISCOUNT-5%,15 sec YouTube ad,True,"['mexican pizza', 'cravings box']","['diet pepsi', 'pepsi']"
1967,DISCOUNT-10%,Newspaper ad,False,"['nachos bellgrande', 'cravings box', 'cheesy gordita crunch', 'chalupa supreme']","['diet pepsi', 'mountain dew', 'diet pepsi', 'pepsi']"
9135,DISCOUNT-50%,30 sec Hulu commercial,True,"['soft taco', 'chalupa supreme']","['mountain dew', 'brisk']"
3650,BOGO - Baja Blast,30 sec Hulu commercial,True,"['spicy potato soft taco', 'nachos bellgrande', 'cheesy bean and rice burrito', 'cinnamon twists', 'soft taco']","['baja blast', 'baja blast', 'diet pepsi', 'mug root beer', 'brisk']"
7525,DISCOUNT-10%,30 sec cable TV ad,False,"['cheesy gordita crunch', 'cheesy gordita crunch', 'cheesy gordita crunch', 'cheesy gordita crunch']","['baja blast', 'starry', 'starry', 'iced tea']"
3554,DISCOUNT-10%,Instagram photo ad,False,"['crunchwrap supreme', 'beefy 5 layer burrito']","['pepsi', 'starry']"
7070,DISCOUNT-50%,Static Facebook ad,True,"['spicy potato soft taco', 'beefy 5 layer burrito']","['mountain dew', 'iced tea']"
5136,BOGO - Baja Blast,Instagram photo ad,False,"['cinnamon twists', 'soft taco', 'spicy potato soft taco', 'chalupa supreme']","['mug root beer', 'gatorade', 'starry', 'mountain dew']"
4916,BOGO - Garlic Steak Nacho Fries,Instagram photo ad,False,['cravings box'],['pepsi']
1209,DISCOUNT-5%,15 sec YouTube ad,True,"['cinnamon twists', 'soft taco', 'mexican pizza', 'cravings box', 'cinnamon twists']","['baja blast', 'baja blast', 'baja blast', 'gatorade', 'iced tea']"
7129,BOGO - Garlic Steak Nacho Fries,15 sec TikTok ad,False,['crunchy taco'],['diet pepsi']
7781,BOGO - Garlic Steak Nacho Fries,Static Facebook ad,False,['spicy potato soft taco'],['iced tea']
8339,DISCOUNT-20%,30 sec Hulu commercial,True,"['soft taco', 'mexican pizza', 'cheesy gordita crunch']","['starry', 'diet pepsi', 'diet pepsi']"
299,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,Instagram photo ad,False,"['crunchy taco', 'crunchy taco', 'crunchwrap supreme']","['brisk', 'brisk', 'pepsi']"
5854,BOGO - Baja Blast,30 sec Hulu commercial,True,"['nachos bellgrande', 'steak garlic nacho fries', 'crunchy taco']","['baja blast', 'baja blast', 'diet pepsi']"
7076,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,Instagram photo ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries', 'nachos bellgrande', 'cravings box', 'crunchy taco', 'crunchwrap supreme', 'chicken quesadilla', 'soft taco', 'crunchwrap supreme']","['iced tea', 'iced tea', 'diet pepsi']"
2705,DISCOUNT-50%,Instagram photo ad,True,"['spicy potato soft taco', 'crunchwrap supreme']","['mug root beer', 'iced tea']"
7708,DISCOUNT-50%,Instagram photo ad,True,"['crunchy taco', 'chalupa supreme']","['brisk', 'brisk']"
683,BOGO - Garlic Steak Nacho Fries,Instagram photo ad,False,['cinnamon twists'],['iced tea']
1058,BOGO - Baja Blast,Instagram photo ad,False,['spicy potato soft taco'],['mug root beer']
1072,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,True,"['crunchy taco', 'nachos bellgrande', 'spicy potato soft taco', 'cheesy bean and rice burrito', 'chalupa supreme', 'chalupa supreme', 'cinnamon twists', 'cheesy bean and rice burrito']","['baja blast', 'diet pepsi']"
8235,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,Static Facebook ad,False,"['crunchy taco', 'nachos bellgrande', 'cheesy bean and rice burrito']","['mug root beer', 'iced tea', 'gatorade']"
363,BOGO - Garlic Steak Nacho Fries,30 sec Hulu commercial,True,"['steak garlic nacho fries', 'steak garlic nacho fries']","['baja blast', 'mountain dew']"
4354,DISCOUNT-10%,15 sec YouTube ad,True,"['cheesy bean and rice burrito', 'chicken quesadilla']","['gatorade', 'diet pepsi']"
1655,DISCOUNT-50%,15 sec TikTok ad,True,"['cinnamon twists', 'nachos bellgrande', 'cheesy bean and rice burrito']","['pepsi', 'gatorade', 'brisk']"
7945,DISCOUNT-10%,15 sec YouTube ad,True,"['nachos bellgrande', 'soft taco', 'nachos bellgrande', 'crunchy taco', 'cheesy gordita crunch', 'cravings box']","['baja blast', 'iced tea', 'mug root beer', 'iced tea', 'iced tea', 'mug root beer']"
7768,BOGO - Garlic Steak Nacho Fries,15 sec YouTube ad,False,"['soft taco', 'soft taco', 'chalupa supreme']","['iced tea', 'pepsi', 'iced tea']"
7307,DISCOUNT-10%,Static Facebook ad,False,['chicken quesadilla'],['diet pepsi']
1996,DISCOUNT-50%,Instagram photo ad,True,"['steak garlic nacho fries', 'cheesy bean and rice burrito', 'cheesy bean and rice burrito']","['pepsi', 'mountain dew', 'baja blast']"
9522,REWARD - Free Baja Blast with purchase of $20 or more,Instagram photo ad,False,"['spicy potato soft taco', 'mexican pizza', 'chicken quesadilla', 'nachos bellgrande', 'cinnamon twists']","['pepsi', 'mug root beer', 'mountain dew', 'starry', 'baja blast']"
4881,DISCOUNT-10%,30 sec Hulu commercial,False,"['beefy 5 layer burrito', 'chicken quesadilla', 'steak garlic nacho fries']","['baja blast', 'pepsi', 'baja blast']"
5926,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,Static Facebook ad,False,"['chicken quesadilla', 'cravings box', 'crunchwrap supreme']","['baja blast', 'pepsi', 'starry']"
2577,BOGO - Baja Blast,Instagram photo ad,False,['soft taco'],['diet pepsi']
3458,DISCOUNT-5%,15 sec YouTube ad,True,"['mexican pizza', 'chicken quesadilla', 'beefy 5 layer burrito']","['mug root beer', 'gatorade', 'baja blast']"
8921,DISCOUNT-5%,Static Facebook ad,False,"['spicy potato soft taco', 'chicken quesadilla', 'cinnamon twists', 'crunchwrap supreme']","['pepsi', 'pepsi', 'starry', 'mug root beer']"
1452,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,True,"['crunchy taco', 'mexican pizza', 'chicken quesadilla', 'crunchy taco', 'nachos bellgrande', 'beefy 5 layer burrito', 'cheesy bean and rice burrito', 'crunchwrap supreme']","['baja blast', 'pepsi']"
48,DISCOUNT-50%,Static Facebook ad,True,"['beefy 5 layer burrito', 'chicken quesadilla', 'crunchy taco']","['mug root beer', 'mug root beer', 'gatorade']"
7342,DISCOUNT-20%,Instagram photo ad,True,"['cheesy bean and rice burrito', 'beefy 5 layer burrito', 'crunchwrap supreme']","['mountain dew', 'baja blast', 'starry']"
851,DISCOUNT-50%,30 sec Hulu commercial,True,"['beefy 5 layer burrito', 'beefy 5 layer burrito']","['baja blast', 'gatorade']"
509,DISCOUNT-10%,15 sec YouTube ad,True,['soft taco'],['baja blast']
4680,DISCOUNT-20%,Static Facebook ad,False,"['beefy 5 layer burrito', 'cheesy bean and rice burrito']","['brisk', 'pepsi']"
1310,DISCOUNT-20%,15 sec YouTube ad,False,"['nachos bellgrande', 'crunchy taco', 'nachos bellgrande', 'cheesy bean and rice burrito']","['mug root beer', 'mountain dew', 'baja blast', 'mountain dew']"
8583,BOGO - Garlic Steak Nacho Fries,30 sec cable TV ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries', 'spicy potato soft taco', 'cravings box', 'beefy 5 layer burrito', 'soft taco']","['gatorade', 'diet pepsi', 'gatorade', 'baja blast', 'diet pepsi', 'starry']"
9521,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec YouTube ad,False,['steak garlic nacho fries'],['mug root beer']
7230,DISCOUNT-5%,Static Facebook ad,False,"['crunchy taco', 'mexican pizza', 'chicken quesadilla', 'cravings box', 'cheesy bean and rice burrito']","['brisk', 'diet pepsi', 'diet pepsi', 'mountain dew', 'pepsi']"
3303,DISCOUNT-5%,Instagram photo ad,False,"['beefy 5 layer burrito', 'crunchy taco', 'cravings box', 'beefy 5 layer burrito']","['mountain dew', 'gatorade', 'iced tea', 'iced tea']"
9047,DISCOUNT-10%,Instagram photo ad,False,"['cinnamon twists', 'mexican pizza']","['mountain dew', 'baja blast']"
5336,DISCOUNT-10%,15 sec YouTube ad,True,"['chicken quesadilla', 'cheesy bean and rice burrito']","['mountain dew', 'mountain dew']"
3504,BOGO - Baja Blast,30 sec Hulu commercial,True,"['soft taco', 'mexican pizza']","['baja blast', 'baja blast']"
9870,DISCOUNT-50%,30 sec Hulu commercial,True,['beefy 5 layer burrito'],['starry']
8007,DISCOUNT-50%,15 sec YouTube ad,True,['mexican pizza'],['mug root beer']
7086,DISCOUNT-5%,Instagram photo ad,True,"['spicy potato soft taco', 'nachos bellgrande', 'soft taco']","['pepsi', 'mug root beer', 'diet pepsi']"
682,BOGO - Baja Blast,15 sec YouTube ad,True,['spicy potato soft taco'],"['baja blast', 'baja blast']"
5221,REWARD - Free Baja Blast with purchase of $20 or more,30 sec Hulu commercial,False,"['steak garlic nacho fries', 'chicken quesadilla']","['pepsi', 'gatorade']"
1025,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,False,"['soft taco', 'chalupa supreme', 'beefy 5 layer burrito']","['mountain dew', 'mountain dew', 'starry']"
1975,BOGO - Baja Blast,Instagram photo ad,True,"['cheesy gordita crunch', 'cheesy gordita crunch']","['baja blast', 'baja blast']"
4261,REWARD - Free Baja Blast with purchase of $20 or more,15 sec TikTok ad,False,"['cheesy bean and rice burrito', 'cinnamon twists', 'cinnamon twists']","['brisk', 'mountain dew', 'diet pepsi']"
6979,BOGO - Baja Blast,15 sec YouTube ad,False,"['beefy 5 layer burrito', 'mexican pizza', 'spicy potato soft taco']","['starry', 'diet pepsi', 'gatorade']"
9677,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,False,['steak garlic nacho fries'],['brisk']
2141,DISCOUNT-20%,Instagram photo ad,False,['cheesy gordita crunch'],['pepsi']
8121,DISCOUNT-10%,Instagram photo ad,False,"['cinnamon twists', 'cinnamon twists']","['brisk', 'iced tea']"
6021,DISCOUNT-10%,15 sec TikTok ad,False,"['chalupa supreme', 'cravings box']","['iced tea', 'mug root beer']"
8123,DISCOUNT-5%,15 sec YouTube ad,True,"['crunchwrap supreme', 'nachos bellgrande', 'crunchwrap supreme']","['gatorade', 'gatorade', 'baja blast']"
695,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec YouTube ad,True,"['steak garlic nacho fries', 'soft taco', 'steak garlic nacho fries', 'steak garlic nacho fries', 'beefy 5 layer burrito', 'soft taco', 'beefy 5 layer burrito', 'cheesy bean and rice burrito', 'cheesy bean and rice burrito']","['diet pepsi', 'pepsi']"
7002,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,Instagram photo ad,False,"['nachos bellgrande', 'beefy 5 layer burrito', 'cinnamon twists']","['pepsi', 'starry', 'brisk']"
8617,DISCOUNT-5%,15 sec YouTube ad,True,"['mexican pizza', 'chalupa supreme']","['diet pepsi', 'baja blast']"
8932,BOGO - Garlic Steak Nacho Fries,15 sec YouTube ad,False,"['beefy 5 layer burrito', 'soft taco', 'cheesy bean and rice burrito', 'soft taco', 'crunchwrap supreme']","['mountain dew', 'mug root beer', 'baja blast', 'mountain dew', 'diet pepsi']"
9363,BOGO - Baja Blast,Static Facebook ad,True,"['mexican pizza', 'crunchy taco']","['baja blast', 'baja blast']"
1437,DISCOUNT-10%,Instagram photo ad,False,"['cinnamon twists', 'cravings box', 'soft taco', 'steak garlic nacho fries', 'steak garlic nacho fries', 'mexican pizza']","['brisk', 'baja blast', 'gatorade', 'gatorade', 'pepsi', 'starry']"
4905,DISCOUNT-50%,15 sec YouTube ad,False,['crunchwrap supreme'],['mug root beer']
8399,DISCOUNT-50%,15 sec YouTube ad,True,"['cravings box', 'cheesy gordita crunch', 'cinnamon twists', 'beefy 5 layer burrito', 'spicy potato soft taco']","['brisk', 'gatorade', 'brisk', 'iced tea', 'mug root beer']"
8209,REWARD - Free Baja Blast with purchase of $20 or more,Instagram photo ad,False,"['nachos bellgrande', 'steak garlic nacho fries', 'spicy potato soft taco']","['gatorade', 'mug root beer', 'gatorade']"
861,DISCOUNT-50%,30 sec Hulu commercial,True,"['chalupa supreme', 'mexican pizza', 'mexican pizza']","['iced tea', 'pepsi', 'starry']"
7991,DISCOUNT-5%,Instagram photo ad,True,"['steak garlic nacho fries', 'chalupa supreme', 'crunchy taco', 'cheesy gordita crunch']","['mountain dew', 'diet pepsi', 'diet pepsi', 'brisk']"
6921,BOGO - Garlic Steak Nacho Fries,Instagram photo ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries']","['baja blast', 'gatorade']"
2874,DISCOUNT-10%,30 sec Hulu commercial,False,"['chalupa supreme', 'steak garlic nacho fries', 'mexican pizza', 'mexican pizza']","['gatorade', 'baja blast', 'brisk', 'baja blast']"
7826,BOGO - Garlic Steak Nacho Fries,15 sec YouTube ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries']","['brisk', 'baja blast']"
8314,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,True,"['chalupa supreme', 'chalupa supreme', 'chalupa supreme', 'chalupa supreme', 'crunchwrap supreme', 'chalupa supreme', 'cheesy gordita crunch', 'spicy potato soft taco']","['baja blast', 'diet pepsi', 'starry']"
4766,BOGO - Garlic Steak Nacho Fries,30 sec cable TV ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries', 'mexican pizza', 'chalupa supreme', 'spicy potato soft taco']","['iced tea', 'diet pepsi', 'baja blast', 'baja blast', 'baja blast']"
3441,DISCOUNT-20%,Instagram photo ad,False,"['steak garlic nacho fries', 'spicy potato soft taco']","['baja blast', 'mountain dew']"
3021,DISCOUNT-50%,15 sec YouTube ad,True,['mexican pizza'],['mug root beer']
5930,BOGO - Garlic Steak Nacho Fries,15 sec YouTube ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries']","['iced tea', 'pepsi']"
6346,DISCOUNT-50%,Static Facebook ad,True,"['cheesy gordita crunch', 'cravings box', 'crunchy taco', 'cheesy gordita crunch', 'crunchwrap supreme']","['mug root beer', 'diet pepsi', 'baja blast', 'gatorade', 'pepsi']"
8740,DISCOUNT-20%,15 sec YouTube ad,True,"['cheesy gordita crunch', 'spicy potato soft taco', 'mexican pizza']","['iced tea', 'iced tea', 'mug root beer']"
7628,DISCOUNT-10%,Instagram photo ad,False,"['crunchwrap supreme', 'chalupa supreme']","['diet pepsi', 'mug root beer']"
8891,DISCOUNT-10%,15 sec YouTube ad,True,"['cheesy bean and rice burrito', 'spicy potato soft taco', 'chicken quesadilla']","['baja blast', 'mountain dew', 'diet pepsi']"
2302,BOGO - Garlic Steak Nacho Fries,Instagram photo ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries', 'crunchy taco', 'chalupa supreme', 'cheesy bean and rice burrito', 'spicy potato soft taco']","['diet pepsi', 'baja blast', 'brisk', 'gatorade', 'mountain dew', 'starry']"
2467,REWARD - Free Baja Blast with purchase of $20 or more,30 sec Hulu commercial,False,"['crunchwrap supreme', 'cheesy bean and rice burrito']","['brisk', 'baja blast']"
1551,DISCOUNT-20%,15 sec YouTube ad,True,"['chalupa supreme', 'beefy 5 layer burrito', 'cheesy gordita crunch', 'cravings box']","['baja blast', 'mountain dew', 'pepsi', 'mountain dew']"
457,DISCOUNT-5%,Instagram photo ad,False,"['soft taco', 'cinnamon twists']","['mountain dew', 'iced tea']"
2909,DISCOUNT-20%,15 sec YouTube ad,True,"['soft taco', 'chalupa supreme', 'chicken quesadilla', 'cravings box', 'beefy 5 layer burrito', 'beefy 5 layer burrito']","['mug root beer', 'diet pepsi', 'starry', 'baja blast', 'starry', 'gatorade']"
2570,DISCOUNT-50%,Instagram photo ad,True,"['soft taco', 'soft taco', 'nachos bellgrande', 'crunchwrap supreme']","['brisk', 'starry', 'gatorade', 'mountain dew']"
7741,DISCOUNT-50%,15 sec YouTube ad,True,"['mexican pizza', 'soft taco', 'cheesy bean and rice burrito']","['brisk', 'iced tea', 'brisk']"
3308,DISCOUNT-20%,15 sec YouTube ad,False,"['soft taco', 'steak garlic nacho fries']","['starry', 'pepsi']"
5259,DISCOUNT-5%,Static Facebook ad,False,['cheesy gordita crunch'],['brisk']
754,BOGO - Baja Blast,Instagram photo ad,True,"['mexican pizza', 'cheesy gordita crunch']","['baja blast', 'baja blast']"
6726,DISCOUNT-20%,30 sec Hulu commercial,False,['spicy potato soft taco'],['pepsi']
3663,BOGO - Garlic Steak Nacho Fries,15 sec TikTok ad,False,"['beefy 5 layer burrito', 'spicy potato soft taco']","['baja blast', 'starry']"
7511,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,False,"['crunchwrap supreme', 'steak garlic nacho fries']","['brisk', 'diet pepsi']"
3136,DISCOUNT-5%,15 sec YouTube ad,True,"['crunchwrap supreme', 'crunchwrap supreme']","['diet pepsi', 'mountain dew']"
1483,BOGO - Garlic Steak Nacho Fries,15 sec YouTube ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries']","['mug root beer', 'iced tea']"
7890,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,True,"['chicken quesadilla', 'cheesy bean and rice burrito', 'chalupa supreme', 'crunchy taco', 'cheesy gordita crunch', 'nachos bellgrande', 'cheesy gordita crunch', 'crunchy taco']","['baja blast', 'brisk', 'mug root beer', 'baja blast', 'baja blast']"
8369,BOGO - Baja Blast,Instagram photo ad,False,"['chalupa supreme', 'chalupa supreme']","['mug root beer', 'brisk']"
1095,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec YouTube ad,True,"['steak garlic nacho fries', 'chalupa supreme', 'cravings box', 'cheesy bean and rice burrito', 'chicken quesadilla', 'cravings box', 'mexican pizza', 'cheesy bean and rice burrito', 'cravings box']","['iced tea', 'mountain dew', 'baja blast']"
9523,BOGO - Garlic Steak Nacho Fries,15 sec YouTube ad,False,"['beefy 5 layer burrito', 'steak garlic nacho fries', 'crunchwrap supreme']","['baja blast', 'gatorade', 'baja blast']"
6186,REWARD - Free Baja Blast with purchase of $20 or more,Static Facebook ad,False,"['cravings box', 'cravings box', 'cheesy gordita crunch', 'chicken quesadilla']","['starry', 'starry', 'pepsi', 'diet pepsi']"
3629,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec YouTube ad,True,"['steak garlic nacho fries', 'beefy 5 layer burrito', 'nachos bellgrande', 'steak garlic nacho fries', 'cravings box', 'mexican pizza', 'mexican pizza', 'crunchwrap supreme', 'cravings box']","['baja blast', 'diet pepsi', 'mug root beer']"
1146,BOGO - Garlic Steak Nacho Fries,15 sec YouTube ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries']",['iced tea']
4324,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,30 sec Hulu commercial,False,"['beefy 5 layer burrito', 'steak garlic nacho fries']","['starry', 'pepsi']"
7227,DISCOUNT-10%,15 sec TikTok ad,False,['soft taco'],['diet pepsi']
4913,DISCOUNT-50%,30 sec Hulu commercial,True,"['cheesy gordita crunch', 'nachos bellgrande']","['pepsi', 'brisk']"
4559,DISCOUNT-50%,15 sec YouTube ad,False,"['beefy 5 layer burrito', 'cravings box', 'cinnamon twists']","['mug root beer', 'pepsi', 'brisk']"
7351,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,False,"['crunchy taco', 'nachos bellgrande', 'chalupa supreme', 'cheesy gordita crunch']","['brisk', 'baja blast', 'mountain dew', 'pepsi']"
8498,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,False,"['chicken quesadilla', 'steak garlic nacho fries']","['mountain dew', 'brisk']"
5660,DISCOUNT-10%,15 sec YouTube ad,True,"['chalupa supreme', 'mexican pizza', 'chicken quesadilla']","['iced tea', 'pepsi', 'brisk']"
9131,BOGO - Garlic Steak Nacho Fries,15 sec YouTube ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries']","['pepsi', 'baja blast']"
8473,BOGO - Baja Blast,15 sec YouTube ad,True,"['crunchwrap supreme', 'beefy 5 layer burrito', 'cravings box']","['baja blast', 'baja blast', 'mountain dew']"
5250,DISCOUNT-20%,Instagram photo ad,True,"['beefy 5 layer burrito', 'spicy potato soft taco', 'crunchy taco']","['pepsi', 'baja blast', 'diet pepsi']"
5472,DISCOUNT-20%,Instagram photo ad,False,"['spicy potato soft taco', 'soft taco', 'chalupa supreme']","['pepsi', 'starry', 'iced tea']"
1254,BOGO - Baja Blast,15 sec YouTube ad,False,"['cheesy gordita crunch', 'chalupa supreme']","['mug root beer', 'gatorade']"
4741,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec YouTube ad,True,"['steak garlic nacho fries', 'cinnamon twists', 'chalupa supreme', 'steak garlic nacho fries', 'soft taco', 'beefy 5 layer burrito', 'cheesy gordita crunch', 'mexican pizza', 'crunchwrap supreme']","['baja blast', 'starry', 'mountain dew', 'baja blast']"
5447,DISCOUNT-5%,15 sec YouTube ad,True,['mexican pizza'],['pepsi']
8328,DISCOUNT-50%,Instagram photo ad,True,"['chicken quesadilla', 'cinnamon twists', 'soft taco', 'crunchwrap supreme']","['pepsi', 'gatorade', 'pepsi', 'diet pepsi']"
6326,DISCOUNT-20%,30 sec Hulu commercial,False,"['cinnamon twists', 'beefy 5 layer burrito', 'spicy potato soft taco']","['mountain dew', 'baja blast', 'baja blast']"
4640,REWARD - Free Baja Blast with purchase of $20 or more,Static Facebook ad,False,"['cheesy bean and rice burrito', 'crunchy taco', 'cheesy gordita crunch', 'steak garlic nacho fries', 'crunchy taco']","['brisk', 'mountain dew', 'diet pepsi', 'mug root beer', 'baja blast']"
7152,DISCOUNT-10%,Static Facebook ad,True,['chalupa supreme'],['mug root beer']
9556,DISCOUNT-5%,Instagram photo ad,False,"['spicy potato soft taco', 'chalupa supreme', 'chalupa supreme']","['pepsi', 'brisk', 'gatorade']"
7122,DISCOUNT-50%,Static Facebook ad,True,"['mexican pizza', 'soft taco']","['baja blast', 'gatorade']"
583,DISCOUNT-10%,Static Facebook ad,True,"['nachos bellgrande', 'cheesy bean and rice burrito', 'beefy 5 layer burrito', 'chalupa supreme', 'cinnamon twists', 'chalupa supreme']","['baja blast', 'iced tea', 'baja blast', 'mug root beer', 'baja blast', 'baja blast']"
8487,DISCOUNT-20%,Instagram photo ad,False,"['mexican pizza', 'nachos bellgrande', 'cinnamon twists', 'steak garlic nacho fries']","['baja blast', 'brisk', 'diet pepsi', 'pepsi']"
6,REWARD - Free Baja Blast with purchase of $20 or more,15 sec TikTok ad,False,"['steak garlic nacho fries', 'crunchwrap supreme', 'nachos bellgrande', 'beefy 5 layer burrito', 'spicy potato soft taco']","['gatorade', 'pepsi', 'iced tea', 'baja blast', 'iced tea']"
4593,DISCOUNT-5%,15 sec YouTube ad,True,"['soft taco', 'cheesy gordita crunch', 'spicy potato soft taco', 'beefy 5 layer burrito']","['starry', 'diet pepsi', 'iced tea', 'diet pepsi']"
2970,DISCOUNT-50%,15 sec YouTube ad,True,"['crunchwrap supreme', 'cinnamon twists']","['mug root beer', 'diet pepsi']"
6890,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec YouTube ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries', 'crunchwrap supreme', 'cravings box', 'cravings box', 'crunchy taco', 'mexican pizza', 'cravings box', 'spicy potato soft taco']","['mug root beer', 'pepsi', 'baja blast', 'iced tea']"
6047,DISCOUNT-20%,30 sec Hulu commercial,False,['soft taco'],['diet pepsi']
4101,DISCOUNT-50%,Instagram photo ad,True,"['chicken quesadilla', 'nachos bellgrande', 'crunchwrap supreme', 'chicken quesadilla']","['brisk', 'mug root beer', 'mountain dew', 'diet pepsi']"
136,BOGO - Baja Blast,15 sec TikTok ad,False,"['cravings box', 'cinnamon twists']","['iced tea', 'gatorade']"
3343,REWARD - Free Baja Blast with purchase of $20 or more,Newspaper ad,False,"['crunchwrap supreme', 'crunchwrap supreme', 'cheesy gordita crunch', 'spicy potato soft taco']","['baja blast', 'mug root beer', 'baja blast', 'starry']"
2021,REWARD - Free Baja Blast with purchase of $20 or more,Instagram photo ad,False,"['beefy 5 layer burrito', 'cheesy bean and rice burrito']","['diet pepsi', 'brisk']"
645,DISCOUNT-5%,15 sec YouTube ad,True,['crunchy taco'],['mountain dew']
8096,DISCOUNT-50%,15 sec YouTube ad,True,"['crunchy taco', 'nachos bellgrande']","['mug root beer', 'diet pepsi']"
9804,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,False,"['cravings box', 'cravings box']","['diet pepsi', 'pepsi']"
1889,BOGO - Baja Blast,Static Facebook ad,False,"['spicy potato soft taco', 'crunchwrap supreme']","['mug root beer', 'mountain dew']"
6433,DISCOUNT-10%,15 sec YouTube ad,True,"['beefy 5 layer burrito', 'spicy potato soft taco', 'spicy potato soft taco', 'cheesy gordita crunch']","['mug root beer', 'pepsi', 'baja blast', 'brisk']"
6559,DISCOUNT-10%,Instagram photo ad,False,"['cheesy gordita crunch', 'beefy 5 layer burrito', 'crunchwrap supreme', 'crunchy taco']","['brisk', 'brisk', 'gatorade', 'diet pepsi']"
4869,REWARD - Free Baja Blast with purchase of $20 or more,Instagram photo ad,False,"['chicken quesadilla', 'cravings box']","['iced tea', 'starry']"
4862,DISCOUNT-20%,Instagram photo ad,False,"['crunchwrap supreme', 'cinnamon twists', 'cravings box']","['gatorade', 'baja blast', 'brisk']"
1917,BOGO - Baja Blast,Static Facebook ad,True,"['beefy 5 layer burrito', 'nachos bellgrande', 'soft taco', 'crunchy taco', 'nachos bellgrande']","['baja blast', 'baja blast', 'iced tea', 'starry', 'diet pepsi']"
1782,DISCOUNT-10%,Static Facebook ad,False,"['chalupa supreme', 'beefy 5 layer burrito', 'chalupa supreme', 'beefy 5 layer burrito', 'cheesy bean and rice burrito', 'chalupa supreme']","['pepsi', 'iced tea', 'baja blast', 'brisk', 'pepsi', 'starry']"
507,DISCOUNT-20%,15 sec TikTok ad,True,"['cheesy gordita crunch', 'mexican pizza']","['mountain dew', 'gatorade']"
8935,DISCOUNT-5%,Instagram photo ad,False,"['mexican pizza', 'mexican pizza']","['baja blast', 'brisk']"
3425,DISCOUNT-20%,15 sec TikTok ad,True,"['cheesy bean and rice burrito', 'crunchwrap supreme', 'chicken quesadilla']","['brisk', 'mug root beer', 'mug root beer']"
1482,DISCOUNT-20%,Static Facebook ad,False,"['cinnamon twists', 'nachos bellgrande', 'beefy 5 layer burrito']","['diet pepsi', 'pepsi', 'mug root beer']"
4737,BOGO - Garlic Steak Nacho Fries,Instagram photo ad,False,"['cravings box', 'cinnamon twists', 'mexican pizza', 'cinnamon twists', 'nachos bellgrande', 'crunchy taco']","['mug root beer', 'diet pepsi', 'iced tea', 'gatorade', 'pepsi', 'brisk']"
2389,DISCOUNT-20%,15 sec YouTube ad,True,"['spicy potato soft taco', 'cravings box', 'chicken quesadilla', 'cheesy gordita crunch']","['iced tea', 'diet pepsi', 'pepsi', 'mug root beer']"
3969,DISCOUNT-10%,30 sec Hulu commercial,False,"['chicken quesadilla', 'steak garlic nacho fries']","['mug root beer', 'brisk']"
8117,DISCOUNT-20%,Static Facebook ad,False,"['cinnamon twists', 'mexican pizza', 'chicken quesadilla']","['mug root beer', 'pepsi', 'gatorade']"
