customer_id,state,sex,age,occupation,family_size,income
7562,OK,M,43.0,Government,1,91765
3801,CA,M,29.0,Retail,4,35222
7060,TX,F,27.0,IT,0,95460
6641,CA,M,30.0,Government,1,72873
6202,NC,F,34.0,Government,1,66840
8688,KS,M,38.0,Retail,2,40403
6759,FL,F,57.0,Retail,2,55340
4620,NH,M,41.0,Retail,2,45470
8388,ME,F,49.0,Government,4,107622
9734,TX,F,20.0,Healthcare,1,62336
4961,TX,F,30.0,Government,2,69158
7178,MI,M,18.0,Student,0,15355
6188,CA,M,30.0,Other,1,57760
9082,WV,F,44.0,Food Service,1,42604
2753,UT,F,35.0,Healthcare,1,94692
5656,NY,M,40.0,Retail,2,44681
8470,CA,M,31.0,Retail,1,33601
3986,CT,M,28.0,Healthcare,2,84166
6169,WV,M,46.0,Healthcare,1,163190
5680,KY,M,51.0,Government,4,116623
2155,TX,M,29.0,Government,1,65394
8784,MO,F,33.0,Government,3,68765
1435,MA,M,49.0,Education,3,81132
3786,ID,M,35.0,Retail,2,40007
9720,HI,M,45.0,Food Service,1,38691
2729,NJ,F,43.0,Food Service,0,37419
2907,CA,M,30.0,Government,1,72549
3138,SD,F,43.0,Healthcare,3,144348
1403,MI,F,42.0,Food Service,2,38518
4341,ME,F,35.0,Retail,0,38308
9984,TX,F,23.0,Student,0,16130
6053,KY,M,37.0,Government,1,86215
2229,FL,F,69.0,Retired,3,0
6598,CA,F,35.0,Government,3,69101
1656,TX,F,20.0,Student,1,15537
1179,WI,F,29.0,Healthcare,1,81867
2300,DE,F,58.0,Education,2,90605
3762,OH,F,43.0,Retail,4,47937
4699,ND,M,30.0,Government,0,71410
5674,LA,F,38.0,Healthcare,1,122525
7772,GA,M,46.0,Retail,3,44675
6020,IN,F,54.0,Government,1,124598
1635,AK,F,44.0,Government,1,93087
2363,IL,F,35.0,Other,0,59831
4506,PA,M,47.0,Government,3,104414
4822,ME,F,45.0,Other,3,77623
8924,FL,F,59.0,Healthcare,2,227310
6369,WV,M,37.0,Healthcare,2,98269
9043,NC,M,44.0,Retail,1,46334
5919,NC,M,45.0,Government,1,101426
4182,AR,F,42.0,Government,2,83819
3783,IN,F,43.0,Government,1,97771
1177,WY,F,38.0,Government,2,84684
5822,OK,F,27.0,IT,0,97204
1756,MA,M,50.0,Retail,1,48059
1907,GA,M,50.0,Food Service,0,39830
3107,TX,M,28.0,Food Service,6,28064
3882,NC,M,30.0,Government,3,68530
5025,TN,M,40.0,Healthcare,2,123158
1443,WY,F,33.0,Government,2,77283
9022,IL,F,43.0,Healthcare,1,122611
8446,IN,F,46.0,Healthcare,4,134808
2189,DE,F,52.0,Healthcare,0,189417
6410,OH,M,28.0,Healthcare,2,87582
2512,NE,M,37.0,Education,1,60613
2754,GA,M,21.0,Government,2,55730
9343,KY,M,39.0,Retail,3,41050
2154,IN,F,32.0,Retail,3,38620
4189,TX,M,24.0,Other,0,47497
4196,OH,M,28.0,Government,1,66741
1869,TN,M,29.0,Other,2,49535
5855,NH,F,37.0,Education,3,55331
9812,OK,M,33.0,Retail,2,39120
312,MO,F,25.0,Other,3,50263
5749,WV,F,37.0,Food Service,0,36230
4915,TX,F,25.0,Food Service,2,26607
8600,NY,F,35.0,Food Service,0,33785
7865,KS,M,44.0,Retail,3,45307
5956,FL,F,64.0,Education,4,100100
5070,GA,F,47.0,Government,2,106761
3302,FL,M,66.0,Retired,2,0
3770,MA,F,41.0,Healthcare,2,118557
4911,CT,M,41.0,Retail,1,43832
6814,IL,M,37.0,Retail,3,36436
713,CA,F,31.0,Healthcare,8,92109
2966,VT,F,32.0,Retail,3,40823
6259,OR,M,44.0,Healthcare,8,141835
9737,TX,F,32.0,IT,4,113228
3606,CO,M,45.0,Healthcare,2,139459
2773,NC,F,28.0,IT,0,88303
7528,IN,F,35.0,Retail,4,38639
7675,OH,F,43.0,Food Service,6,39021
6517,ME,F,46.0,IT,2,191614
3939,WV,F,36.0,Government,2,76213
4612,IL,F,46.0,Retail,1,45494
2795,WV,M,35.0,IT,0,115655
338,KY,F,42.0,Healthcare,2,119452
5864,TX,M,23.0,Food Service,1,29381
8668,FL,M,70.0,Retired,5,0
5425,WA,F,30.0,Education,3,54351
3349,UT,M,41.0,IT,3,150323
4413,NC,M,39.0,Government,3,87035
4106,MA,M,29.0,Healthcare,2,85450
8,OH,F,35.0,IT,0,122138
5012,NY,M,23.0,Student,2,14876
3448,IL,M,49.0,Other,1,82353
3729,FL,F,61.0,Healthcare,2,258355
3925,OH,F,41.0,Government,2,79693
5902,TX,F,31.0,IT,3,106163
9062,OR,F,32.0,Healthcare,0,83457
9640,UT,M,59.0,Healthcare,1,252427
7636,FL,M,60.0,Retail,3,53649
6735,MO,M,52.0,Retail,2,48385
5881,CA,F,18.0,Student,3,15139
2059,MD,F,34.0,Food Service,2,32898
6913,NJ,F,37.0,Government,1,85210
3407,IL,M,39.0,Retail,5,41059
1979,HI,F,53.0,Education,0,77879
7122,NC,M,46.0,Other,1,77916
8863,IL,M,36.0,Government,0,80901
156,UT,M,57.0,Education,3,83801
5321,KS,M,35.0,Retail,0,36185
8887,ID,F,39.0,IT,2,136242
7717,ME,F,40.0,IT,3,161279
4837,TX,F,26.0,IT,4,95960
931,ME,M,40.0,Healthcare,3,109896
4880,AL,F,38.0,IT,4,153671
8353,NC,F,43.0,Government,4,87912
2221,MI,F,53.0,IT,3,250000
206,CT,M,43.0,Healthcare,1,125118
3994,CA,F,23.0,Student,1,15142
9442,CO,F,43.0,Healthcare,0,135807
7209,NH,F,40.0,Retail,4,41407
1747,IA,F,34.0,Healthcare,2,102983
6205,WI,F,50.0,Other,3,85759
1191,MD,F,35.0,Retail,2,39552
8034,SD,M,39.0,Unemployed,1,0
5342,FL,F,61.0,Retail,5,61687
1932,NH,F,27.0,Retail,5,37752
1595,IL,F,38.0,Healthcare,3,102050
7016,FL,M,52.0,Food Service,1,45536
457,TX,M,34.0,IT,1,114295
8931,FL,M,67.0,Retired,5,0
5058,ID,F,52.0,Other,2,85791
6679,OH,M,33.0,Retail,2,37584
6778,NJ,F,40.0,Other,3,67077
3799,MI,F,46.0,Retail,5,41414
9641,FL,M,59.0,Government,1,129542
2837,MD,M,19.0,Student,3,14538
9712,GA,F,32.0,IT,0,102417
5424,AL,F,46.0,Retail,4,44259
1532,NM,M,60.0,Government,5,131693
7794,MA,F,32.0,Education,1,49685
293,GA,F,36.0,Government,2,80007
4925,CO,M,39.0,Government,1,78861
685,TX,M,23.0,Healthcare,1,69390
2842,TX,M,28.0,Other,1,55336
8448,FL,F,60.0,IT,4,250000
3077,TX,M,26.0,Retail,0,33562
1298,SC,M,49.0,Government,1,110250
7507,TN,M,43.0,Government,0,95909
1249,FL,M,63.0,Other,3,103280
6146,NV,F,41.0,Government,2,93033
6175,SC,M,60.0,Government,3,145262
9134,CA,M,21.0,Food Service,2,27116
7257,NJ,M,26.0,Retail,0,34635
2337,FL,F,66.0,Retired,3,0
1266,OK,F,34.0,Retail,2,39177
2738,NM,F,42.0,IT,2,177803
8202,CA,F,19.0,Healthcare,3,68926
693,CA,M,24.0,Other,3,43237
2018,FL,F,69.0,Retired,4,0
1606,AZ,F,23.0,Unemployed,1,0
5869,WY,M,29.0,Government,1,65803
7442,FL,F,66.0,Retired,9,0
3777,CA,F,40.0,Government,2,82598
5460,NC,M,28.0,Healthcare,2,86985
4460,AL,M,44.0,Unemployed,3,0
8693,OH,F,55.0,Education,1,93464
1020,CA,M,27.0,Retail,0,31944
8357,AL,M,47.0,Other,4,79510
5133,GA,F,42.0,Government,3,95995
2881,NM,F,31.0,Government,1,70737
3383,AR,M,32.0,Government,2,77013
8977,VA,F,29.0,Food Service,3,31714
432,FL,M,66.0,Retired,5,0
1428,DE,M,41.0,Retail,1,40664
6435,FL,F,56.0,IT,1,250000
5204,FL,F,61.0,Other,2,105001
7452,TX,F,28.0,Retail,6,38330
5771,GA,F,31.0,Food Service,1,30230
4203,NV,M,48.0,Education,3,69543
3765,CA,M,27.0,Government,1,67617
2043,OH,M,43.0,Government,6,95965
5104,WV,M,20.0,Education,0,41895
4251,MA,M,30.0,Retail,2,33477
7573,MI,F,31.0,Food Service,1,31601
2371,IN,F,38.0,Unemployed,0,0
6257,LA,M,23.0,Food Service,0,29492
6720,MI,F,20.0,Student,2,14002
4462,CA,M,18.0,Government,1,57439
7580,MD,M,45.0,Healthcare,1,155490
9832,OH,M,34.0,Retail,0,41363
8063,NJ,M,42.0,Education,2,69069
2020,MS,F,44.0,Food Service,1,35922
4767,MA,F,38.0,Retail,4,44123
2513,CT,F,36.0,Education,2,58536
6126,CO,F,47.0,Healthcare,4,151373
9768,CT,F,33.0,Education,1,61099
5147,IA,F,44.0,Government,1,94690
2353,AZ,F,37.0,Government,3,72132
7156,CO,F,23.0,Food Service,2,26223
5037,FL,M,57.0,Government,1,130849
9261,IN,F,37.0,Other,3,59312
2901,LA,F,30.0,Unemployed,2,0
8439,IN,M,26.0,Government,1,63823
9178,MT,F,34.0,Education,1,56645
9351,CA,M,20.0,Healthcare,0,65858
9743,NH,F,36.0,Government,3,80703
3096,NJ,F,30.0,Education,1,54092
6289,ID,M,43.0,Education,2,62061
3924,MA,F,36.0,Healthcare,1,105680
3193,UT,F,41.0,Education,0,69142
951,TX,F,30.0,Education,0,54513
5803,MN,M,33.0,Government,1,74639
8774,KS,M,54.0,Education,3,81369
5800,OH,M,50.0,Healthcare,1,157039
8330,WV,F,35.0,Retail,0,39380
2349,MI,M,50.0,Other,1,71333
8363,WV,M,38.0,Government,4,74346
2558,UT,M,37.0,IT,5,134763
3085,WY,F,40.0,Government,2,91936
3636,VT,M,47.0,Education,3,70597
3389,TX,F,25.0,Education,1,45327
4624,TX,M,20.0,IT,0,78502
5767,LA,F,33.0,Retail,1,34198
4047,IA,M,51.0,Government,2,108203
1772,UT,M,21.0,Student,3,13651
4353,TX,M,29.0,Education,2,55497
4504,MA,M,50.0,Government,0,114675
386,OH,M,36.0,Education,5,63904
6600,CA,M,26.0,Food Service,2,32461
8142,WA,F,50.0,Healthcare,1,178111
837,ND,M,41.0,Retail,1,45270
8642,IA,F,25.0,Retail,2,30556
568,TN,F,27.0,Retail,3,36412
6104,KY,F,35.0,Government,5,79967
140,WY,F,33.0,Government,1,66739
5235,GA,F,24.0,Other,2,48563
5391,CA,M,27.0,Healthcare,0,71447
5502,AZ,F,62.0,Government,8,133290
3455,WI,M,45.0,Education,3,72713
7399,TX,M,27.0,Healthcare,3,74147
7071,KS,F,44.0,Other,2,63544
1311,CA,F,24.0,Student,1,13727
5896,MT,F,27.0,Government,3,62705
3150,HI,F,45.0,Retail,2,41387
6412,OH,F,38.0,Government,3,82218
1165,TX,F,25.0,Retail,3,34187
3919,TX,F,22.0,Student,3,15701
3710,CA,F,29.0,Government,1,70401
9453,VA,M,34.0,Unemployed,1,0
3158,IL,F,32.0,Other,2,55814
6479,ID,M,27.0,Retail,1,33209
5306,FL,F,64.0,Government,5,160084
8637,TX,M,34.0,Retail,2,40796
4512,LA,F,26.0,Government,2,66726
692,CA,M,32.0,Other,2,55188
4170,NC,M,45.0,Government,0,101596
5399,IL,F,50.0,Retail,1,49524
9569,GA,M,40.0,Other,2,64944
2835,TX,F,30.0,Retail,0,35445
4119,FL,M,64.0,Government,3,161009
2034,CT,F,32.0,Other,4,54582
3647,CA,F,31.0,Government,0,72310
8562,SC,F,42.0,Education,0,64980
7926,OH,F,50.0,Healthcare,0,168723
269,TX,F,22.0,Retail,0,29277
2361,AR,F,53.0,Retail,2,50541
6877,WV,M,38.0,Healthcare,1,108537
3083,AL,M,31.0,Retail,1,33912
2116,ID,M,23.0,Other,2,43807
2179,CA,M,22.0,Healthcare,0,59859
5708,NE,M,21.0,Retail,1,29620
2347,NE,F,39.0,Healthcare,2,105827
1739,TX,M,26.0,Government,1,57935
7778,CO,F,24.0,Student,1,15048
7910,MT,M,42.0,Healthcare,1,118244
4828,CA,M,33.0,IT,2,123577
6353,MI,F,43.0,Retail,4,46564
9963,MA,M,42.0,Retail,2,44515
7667,IL,F,26.0,Government,1,61731
6808,TX,F,25.0,Retail,0,34047
2980,NY,M,43.0,Retail,5,43132
2449,MI,F,36.0,Unemployed,2,0
6313,TX,F,37.0,Healthcare,0,114734
3839,TX,F,25.0,Retail,0,34477
4528,TN,M,46.0,Healthcare,4,141900
6386,MI,M,27.0,Government,1,57652
1508,TX,M,32.0,Government,0,76745
141,MS,F,38.0,Healthcare,1,114615
9792,TX,M,23.0,Education,0,46150
4632,MI,M,41.0,Retail,1,43734
2216,AL,M,46.0,IT,0,173120
6434,UT,M,42.0,Government,1,88718
4979,NC,M,48.0,Retail,3,50512
6001,NJ,M,25.0,Retail,1,36108
8849,OK,F,35.0,Healthcare,2,107808
6062,WA,F,40.0,Government,1,88949
9695,GA,F,32.0,Government,3,65417
6469,AR,M,30.0,Education,4,51984
978,NC,M,46.0,Government,1,97453
1597,DE,F,37.0,Retail,4,39561
6350,MO,M,44.0,Other,4,74170
212,PA,M,48.0,Retail,1,42759
2521,MO,F,41.0,Government,1,83677
5431,VA,M,33.0,Government,2,74879
343,CA,M,25.0,Government,1,61906
999,VA,M,62.0,Government,0,152134
7080,NY,M,53.0,Retail,2,51554
9419,CA,M,32.0,IT,4,103472
3907,FL,M,69.0,Retired,4,0
5089,FL,F,60.0,Healthcare,5,219003
3996,GA,F,55.0,Government,3,125980
5423,MI,M,65.0,Retired,5,0
1707,GA,F,51.0,Retail,6,54098
6018,TX,M,29.0,Retail,2,37909
2435,NH,F,54.0,Food Service,1,47051
9719,IN,F,24.0,Retail,5,32999
919,OH,F,51.0,Government,1,101979
9610,CA,M,29.0,IT,5,94923
4347,NC,M,32.0,Food Service,1,34946
5411,NC,F,34.0,Retail,3,34836
1762,IN,F,32.0,Government,8,70123
1208,CO,M,64.0,IT,4,250000
8687,ID,F,45.0,Healthcare,3,141566
3038,MD,F,35.0,Healthcare,1,110173
8573,NY,M,30.0,Education,0,49675
5146,IL,F,23.0,Healthcare,0,69210
9418,MA,F,39.0,IT,3,150877
4502,MO,M,31.0,Government,1,66992
4034,PA,F,35.0,Government,1,68469
444,ID,M,46.0,Retail,0,45899
5106,IN,M,37.0,Retail,1,37376
6439,AL,M,33.0,Retail,3,41371
4896,MA,M,36.0,IT,2,129850
4124,GA,M,49.0,Retail,1,50546
2535,SD,M,27.0,Government,0,57773
2240,IL,M,55.0,Retail,2,55384
6110,NE,M,54.0,Retail,1,53712
3920,WA,M,29.0,IT,3,97952
4719,FL,M,70.0,Retired,3,0
2409,TX,F,28.0,Retail,2,32416
2928,FL,M,58.0,Government,3,126210
5402,MA,M,36.0,Education,3,62763
2875,TX,F,30.0,Government,1,68469
5203,GA,F,43.0,Government,0,97786
983,NY,F,48.0,Retail,1,46242
1795,OR,F,29.0,Government,2,67913
3399,WI,F,38.0,IT,0,145680
5265,LA,F,26.0,Government,1,60072
2594,ND,M,42.0,Healthcare,3,121131
7962,OH,F,31.0,Government,2,68310
9859,OH,M,53.0,Retail,2,50989
2312,HI,F,26.0,Unemployed,0,0
4237,FL,M,66.0,Retired,4,0
8071,WI,F,24.0,Student,0,14077
9612,NC,F,32.0,Education,4,53786
2657,CA,M,24.0,Government,3,60572
7098,CA,F,27.0,IT,1,90991
9755,SD,M,41.0,Education,3,62767
3156,NY,F,44.0,Retail,1,44552
8686,NC,F,42.0,Education,0,63508
7819,IN,M,35.0,Unemployed,1,0
5343,WY,F,37.0,Healthcare,4,111679
2602,NE,M,48.0,Government,3,99733
2651,OH,M,42.0,Food Service,1,38810
8343,CA,F,31.0,Education,1,56011
1651,CA,F,20.0,Government,1,54761
3210,NE,M,19.0,Student,5,15370
2280,IL,M,42.0,Retail,1,38937
5115,TX,F,30.0,Other,1,49600
3548,TX,M,25.0,Other,3,47350
352,IN,F,27.0,Government,1,65811
6521,CA,F,31.0,Government,4,69206
6451,CA,M,22.0,Student,1,16448
7427,DE,F,41.0,Education,1,70132
5160,TX,M,26.0,Retail,3,33741
2425,FL,F,61.0,Government,3,132837
9244,VA,M,50.0,Retail,2,51409
3461,NV,M,24.0,Other,2,48496
4295,FL,M,63.0,Food Service,3,51327
216,IL,F,29.0,Government,0,66176
7256,NC,M,41.0,Retail,1,41870
449,FL,M,67.0,Retired,10,0
7637,OH,M,41.0,Healthcare,0,122182
8273,GA,M,34.0,Retail,2,41178
5218,IL,M,42.0,IT,4,177700
3301,LA,F,31.0,Retail,1,35037
7862,TN,M,33.0,Education,1,51565
2593,WV,F,40.0,Retail,2,45375
5396,CA,M,27.0,IT,1,95730
7450,CA,F,30.0,Government,1,63323
1429,MO,F,32.0,Government,0,73958
2469,KS,F,41.0,Retail,2,38284
7611,TX,M,34.0,Government,0,69767
7106,IL,M,28.0,Government,4,60363
3183,MT,F,29.0,Retail,4,32271
5463,FL,M,69.0,Retired,5,0
8738,PA,M,47.0,Healthcare,1,141509
7624,IL,F,45.0,Retail,0,43351
7578,CA,M,28.0,Retail,4,33687
2698,OH,M,30.0,Government,1,69101
6274,MO,M,40.0,Government,2,80298
2813,NJ,F,46.0,Government,4,105132
1407,NC,F,37.0,Education,2,61721
1367,GA,M,41.0,Retail,2,41062
9364,CA,F,29.0,Food Service,1,29095
9005,CA,M,25.0,Government,3,61975
5723,FL,M,64.0,Unemployed,3,0
4396,CA,F,23.0,Other,0,45786
7262,NH,F,42.0,Retail,4,45398
1810,IL,M,47.0,Retail,1,50047
8023,FL,M,66.0,Retired,4,0
9193,NY,M,38.0,Other,3,64387
4819,MD,F,50.0,Healthcare,1,177382
2176,TX,F,22.0,Retail,0,30375
422,TX,M,30.0,Retail,1,34481
3238,OR,F,40.0,Retail,3,43260
336,VT,M,39.0,Food Service,3,33480
1832,TX,M,27.0,Retail,0,36027
3613,DE,M,41.0,Food Service,2,38166
3178,ND,F,50.0,Government,6,99822
6994,NV,F,42.0,Food Service,3,34735
8203,GA,M,56.0,Retail,1,53502
6477,NC,F,33.0,Retail,1,34504
7508,CT,M,48.0,Government,6,111186
7787,RI,F,54.0,Education,1,89915
3425,TX,F,27.0,Retail,2,32974
3031,IL,M,45.0,Retail,3,45153
2372,TX,F,21.0,Government,1,55422
8937,SD,F,26.0,Food Service,0,29370
4648,NJ,M,35.0,Retail,7,38193
2330,AK,M,47.0,Food Service,2,41856
3749,ND,M,35.0,Government,1,76918
6717,FL,M,65.0,Retired,4,0
6256,IL,M,64.0,Retail,0,57729
2428,NE,F,44.0,Retail,0,43381
6011,RI,M,42.0,Healthcare,3,141931
8473,TX,M,23.0,Retail,2,34888
7856,CA,F,25.0,Unemployed,0,0
9331,NM,M,55.0,Government,3,129204
4104,MS,F,52.0,Retail,3,52376
7737,MO,F,45.0,Government,3,97570
5029,AZ,F,38.0,Government,6,78432
4815,TX,M,26.0,Healthcare,2,71769
877,WV,F,31.0,Retail,2,34234
8788,MO,F,30.0,Government,3,69917
1093,SC,F,41.0,Government,1,96388
8679,GA,M,52.0,Education,1,86816
2411,GA,M,46.0,Retail,4,47566
5471,OH,M,43.0,Education,1,66516
8516,MA,F,51.0,Retail,1,47281
7569,MI,M,29.0,Other,3,47470
6356,FL,M,67.0,Retired,5,0
7840,IN,M,37.0,IT,1,138616
8948,WA,F,40.0,Government,0,91905
65,CA,M,32.0,Healthcare,3,91207
1108,TX,F,37.0,Food Service,1,35058
5367,MI,F,32.0,Government,1,73114
2529,LA,M,37.0,Retail,2,42040
2707,TX,F,28.0,Government,1,64848
3422,IL,M,47.0,Education,4,74830
9570,CA,F,21.0,Student,1,13917
6081,CT,F,46.0,Retail,0,43215
1578,NY,F,46.0,Food Service,2,41749
660,LA,M,33.0,Healthcare,1,88809
7548,KS,M,42.0,Food Service,3,35996
8771,HI,M,31.0,Education,0,54917
7484,SC,M,45.0,Retail,3,46590
3593,WA,F,32.0,Retail,1,37902
7102,CT,F,35.0,Healthcare,3,100755
7329,WY,M,38.0,Government,3,83197
4794,OK,F,63.0,Retail,5,62118
2462,IN,M,45.0,Education,5,75859
9450,AK,F,32.0,Government,4,64932
9498,IL,F,25.0,Retail,0,31740
769,SC,F,27.0,Healthcare,0,72465
8098,CA,M,25.0,Government,1,58089
1638,TX,F,31.0,Retail,2,40201
3659,OK,F,31.0,Food Service,4,34548
1556,GA,F,28.0,Retail,1,33701
6549,CT,M,44.0,Retail,3,41112
9538,CA,M,29.0,Government,0,61129
1954,CA,F,31.0,Government,1,65475
6689,FL,F,66.0,Retired,3,0
2683,SC,M,36.0,Government,2,75756
937,MN,M,46.0,Retail,1,43174
7753,IL,M,33.0,Government,0,74548
4173,OK,F,21.0,IT,2,69436
2674,CA,M,30.0,Retail,3,34230
8214,AK,M,33.0,Healthcare,4,103040
3669,ND,M,23.0,Government,0,58889
3526,CA,F,25.0,Retail,1,30963
5067,LA,M,35.0,Government,0,79066
5832,ME,F,44.0,Education,1,75565
1286,IL,F,48.0,IT,2,204106
8674,LA,M,38.0,Unemployed,3,0
3483,VA,M,32.0,IT,0,100694
1627,IL,M,40.0,Healthcare,3,120816
8426,HI,M,38.0,Retail,1,42492
9892,GA,F,20.0,Healthcare,0,67935
6924,ND,F,47.0,Education,6,70960
210,NC,M,47.0,Food Service,2,38115
7970,FL,F,66.0,Retired,7,0
980,GA,F,44.0,Healthcare,2,150720
2885,IN,F,56.0,Unemployed,0,0
6080,ME,M,24.0,IT,0,76700
1802,CA,M,25.0,Healthcare,0,65334
5482,MI,M,31.0,Government,4,62388
3396,TX,F,23.0,Student,1,15634
3511,CA,M,28.0,Government,0,59400
3558,MD,F,35.0,IT,1,127545
8676,OH,M,23.0,Education,0,43579
9504,MI,M,43.0,Government,2,85726
4556,TN,M,35.0,Education,1,53063
728,TX,M,23.0,Other,0,49131
9597,NM,F,32.0,Retail,3,33626
1727,TX,F,31.0,Retail,4,36396
6450,TX,M,29.0,Retail,3,36380
7210,TX,F,37.0,Food Service,4,32792
2255,AZ,F,24.0,Other,1,44336
6317,TX,F,20.0,Student,0,15850
7182,WA,F,57.0,Retail,2,55115
9352,IA,F,35.0,Government,2,73883
7495,PA,F,41.0,IT,2,158450
982,TX,M,30.0,Government,3,71743
4255,WY,M,39.0,Education,3,61072
6560,CA,F,22.0,Student,0,13784
3563,ID,M,48.0,Unemployed,1,0
1244,MI,M,40.0,Other,3,61590
3091,TX,F,23.0,Student,0,14069
5333,NH,M,35.0,Other,5,56034
9127,IN,F,54.0,Retail,3,54212
5696,NC,F,60.0,Government,3,146697
5030,OK,M,51.0,Unemployed,1,0
9994,CA,F,20.0,Student,2,16447
1494,VT,M,27.0,Education,0,46995
2472,NY,F,27.0,Education,0,53922
7817,RI,F,53.0,Government,3,116446
4003,KY,F,20.0,Retail,0,29236
6662,TX,M,32.0,Government,1,73096
4712,KS,F,40.0,Government,2,85873
5784,OH,F,50.0,Retail,1,49388
2023,TX,M,28.0,Government,1,66651
622,IL,M,27.0,Government,2,56204
5734,AR,M,52.0,Unemployed,3,0
9382,DE,F,37.0,Education,2,60575
2286,MI,M,54.0,Other,1,84205
4411,IL,M,53.0,Education,1,79804
7292,CA,F,22.0,Retail,1,31830
8186,NC,M,32.0,Government,1,76319
6996,GA,F,38.0,Government,0,88400
8538,IN,M,24.0,Government,0,60804
9821,TX,M,26.0,Healthcare,4,72693
7397,IN,F,35.0,Government,3,77404
4516,MD,F,29.0,Other,6,53459
1101,OH,M,18.0,Student,1,16048
2978,DE,F,29.0,IT,2,89527
786,NH,F,53.0,Retail,4,52808
9018,DE,F,39.0,Government,1,85592
7464,FL,M,67.0,Retired,0,0
1141,ND,F,20.0,Retail,0,33250
7676,NY,M,54.0,Unemployed,2,0
1827,CA,F,20.0,Student,0,14928
8412,KS,F,63.0,Healthcare,4,247595
4999,MS,F,48.0,Other,1,74629
9207,OH,M,30.0,Retail,1,37978
8862,IL,F,51.0,Healthcare,3,179374
187,RI,F,18.0,Retail,0,28917
2022,CA,M,26.0,Food Service,2,30913
4966,NY,M,33.0,Government,2,67325
5598,OK,M,50.0,Unemployed,5,0
7363,DE,F,37.0,Retail,1,38331
7597,KY,M,32.0,Government,0,76076
8120,NC,M,39.0,Retail,3,38090
490,WA,M,43.0,Retail,1,42891
2024,MI,M,50.0,Government,3,112342
5922,WV,F,38.0,Education,2,66830
119,IL,M,57.0,Government,2,125431
3600,MS,M,55.0,IT,2,250000
907,MN,F,45.0,Food Service,2,38160
1475,OR,F,22.0,Education,2,45461
5812,CO,M,33.0,Education,1,53158
3832,IL,M,44.0,Unemployed,2,0
4177,IL,M,41.0,Food Service,2,36106
7721,ID,M,33.0,Healthcare,0,95228
2620,WY,M,35.0,Government,3,68635
1613,CA,M,34.0,Government,1,68774
382,OH,F,44.0,Healthcare,2,128067
8917,RI,M,52.0,Other,1,74614
6724,CA,F,29.0,Retail,0,36219
5309,PA,F,22.0,Student,1,15944
4216,SC,F,27.0,Healthcare,1,80311
5351,IA,F,43.0,Retail,2,43089
4176,MA,F,27.0,Government,0,63954
2413,IA,F,37.0,Government,3,73977
1905,IN,F,53.0,Food Service,1,40217
1915,IN,M,38.0,Food Service,0,34937
1729,FL,M,61.0,Food Service,3,54460
930,MO,M,50.0,Healthcare,2,185073
928,CA,M,25.0,Retail,1,33542
8433,RI,F,21.0,Student,0,14927
3292,NJ,F,55.0,Education,3,91989
9405,MI,F,29.0,Education,3,51829
8069,CA,F,23.0,Student,0,14823
3465,NV,M,34.0,Retail,1,37856
2194,NC,M,49.0,Government,1,117818
5385,WV,F,60.0,Healthcare,5,228098
3821,GA,F,38.0,IT,5,146633
613,TX,M,30.0,Healthcare,2,90784
4697,ND,M,29.0,Retail,0,36661
7401,CT,M,28.0,Other,2,45658
4844,AK,F,39.0,Government,4,87542
606,CA,F,25.0,Healthcare,1,72881
4609,OH,M,48.0,Government,0,98366
4404,MT,F,39.0,IT,1,150513
2836,IL,M,40.0,Government,0,92523
6889,AZ,F,34.0,Retail,4,39248
9080,WI,F,34.0,Retail,1,38963
1569,OK,F,38.0,Government,4,83216
9181,OH,M,29.0,Retail,1,33095
3268,TX,M,25.0,Retail,0,33432
1219,TX,M,27.0,Retail,1,33188
4992,IN,F,39.0,Other,0,65937
9033,TX,F,32.0,Other,1,58144
2723,CA,M,25.0,Government,0,59320
5514,IN,M,55.0,Government,6,113248
2387,IL,M,32.0,Retail,3,35872
2611,ME,F,49.0,Healthcare,2,179273
2744,TX,F,32.0,Government,2,75801
9946,HI,M,33.0,Unemployed,0,0
2004,NY,F,50.0,Other,4,74717
9989,IL,F,48.0,Unemployed,3,0
3467,PA,M,53.0,Retail,2,46127
1988,OH,F,39.0,Education,5,61832
954,AZ,F,49.0,Other,3,81011
944,MS,M,30.0,Government,1,72040
1106,CA,F,28.0,Retail,4,35291
7245,NH,M,40.0,Retail,0,44408
6352,OH,F,45.0,Retail,2,43015
4565,CO,M,40.0,Retail,4,44216
8980,WI,F,34.0,Healthcare,4,93567
7070,SD,M,45.0,Retail,1,45815
5061,SD,F,27.0,Government,3,57800
7605,CA,M,23.0,Student,1,14489
6452,CA,F,30.0,Retail,1,34676
3272,IL,F,38.0,Retail,4,41416
5303,CA,F,31.0,Retail,1,34383
9506,AL,F,37.0,Food Service,0,33922
1018,NV,F,35.0,Retail,0,41597
600,IL,M,30.0,Education,2,51475
7166,MD,M,33.0,Other,0,52905
7000,TX,M,23.0,Food Service,1,30792
9978,VA,M,54.0,Retail,2,54023
9188,CT,M,40.0,Unemployed,2,0
3101,TX,M,20.0,Government,1,53639
6742,OH,M,46.0,Retail,2,42083
2264,AK,M,47.0,Government,4,107567
5790,AZ,F,28.0,Education,3,50560
7590,NE,M,50.0,Retail,1,52974
4802,CA,F,31.0,Retail,1,40183
5835,WV,F,25.0,IT,1,89791
